2	-4.604605525	-9.550527527	-1.88859073	-6.839422757	-0.725193369	-10.26800433	-6.742284836	-7.494418553	-5.443573969	-2.462016445	-5.039609234	-1.703441657
2.1	-5.168056241	-7.757880294	-10.37052985	-9.954204032	-8.492921403	-1.29555113	-8.571256768	-3.534343424	-2.8354551	-3.656045229	-9.262948373	-1.741946791
2.2	-5.641800132	-11.19664296	-10.32345015	-11.02156141	-8.582885006	-5.341263935	-8.948259255	-1.86846656	-7.160310406	-8.813493334	-2.71059452	-0.569004228
2.3	-4.857634993	-3.088163321	-4.59551696	-9.945835428	-10.36861874	-6.391616281	-8.324162197	-2.979003492	-7.06375989	-0.528137978	-0.226841698	-1.139103728
2.4	-1.151618186	-4.914620864	-2.44058496	-9.996904901	-4.761980486	-5.014884453	-1.7008244	-5.797893647	-5.014595213	-7.772976261	-1.278682061	-10.94471278
2.5	-5.416842389	-7.37918061	-5.411331556	-5.278660422	-6.799490537	-3.139739126	-10.07501147	-3.144244855	-10.98576151	-4.878368526	-5.077441189	-2.190267541
2.6	-9.533657414	-8.464987794	-2.136487363	-7.897974385	-8.304232516	-3.829607598	-1.733679315	-9.104094676	-10.00405739	-0.607968816	-6.596895576	-9.107689545
2.7	-8.449663119	-11.078281	-10.37187465	-5.897863716	-6.279069903	-10.01242177	-10.01495358	-10.69528101	-4.939563355	-6.510749098	-7.265428712	-10.57526582
2.8	-4.216179332	-9.005808663	-3.193974264	-2.098917509	-10.33973506	-8.978374103	-1.433928404	-8.183107828	0.006945843	-3.52654413	-6.128515256	-8.616441122
2.9	-2.18614645	-2.119355516	-9.268983219	-1.08280452	-6.895399081	-3.602620112	-1.643461655	-6.351480254	-7.948378835	-6.315820549	-0.105023972	-4.477784226
3	-9.829196942	-2.187501276	-10.64415943	-5.592999673	-10.83618911	-4.265927309	-1.193660555	-10.97256577	-5.275441589	-8.945232384	-6.654056004	-5.095995575
3.1	-0.134057846	-3.534662654	-0.221977109	-8.689020709	-5.102175532	-7.968644177	-10.80235433	-8.263366856	-7.316303746	-10.82632253	-10.85625733	-0.563990085
3.2	-7.534259907	-10.8350931	-4.048455596	-9.578204584	-6.488222372	-0.540026362	-3.665963563	-0.847621572	-2.213445701	-4.056547971	-9.043675692	-8.292477444
3.3	-4.398360939	-1.479167961	-9.190580298	-5.478095606	-1.754125099	-8.200082492	-10.78585951	-5.162332946	-8.486266253	-2.692945192	-4.757948062	-0.632688923
3.4	-2.124598937	-2.081163434	-5.337269995	-1.756881264	-8.205133433	-8.558952765	-3.924652883	-10.42788456	-10.60099402	-9.441289468	-6.268334697	-2.384842582
3.5	-9.498077762	-6.668120004	-10.47988085	-2.471177937	-1.022996196	-4.982599315	-0.537142597	-10.2562954	-10.73848781	-8.56371338	-10.9697113	-9.970189145
3.6	-5.489598596	-4.37789791	-7.195187356	-9.922039288	-0.751559473	-0.987767815	-1.493322123	-3.37013398	-4.054315076	-5.350033251	-6.717618374	-3.261550115
3.7	-7.97306143	-9.15937516	-9.181528273	-2.915068222	-6.140833457	-10.81741811	-2.472727437	-11.10912981	-3.248097333	-0.360513006	-9.320882303	-4.504928735
3.8	-3.069825207	-3.241554149	-2.526227765	-10.5683071	-1.333699308	-0.961223029	-9.906989296	-7.06400871	-3.520657479	-1.550984018	-4.51898307	-3.968634171
3.9	-9.109048404	-5.687430883	-6.084712911	-5.217276522	-2.624153938	-10.5981937	-3.487447585	-10.12578076	-3.916945499	-0.957195536	-8.717368939	-4.377007866
4	-2.728267431	-4.345228027	-4.989669954	-0.843111617	-5.662503358	-4.715435912	-2.106109567	-1.994714505	-7.238247763	-2.481467656	-0.914794717	-7.788646919
4.1	-7.533386628	-7.099429972	-9.504237034	-3.977688162	-10.34911858	-2.025952976	-3.664485658	-2.492956086	-11.0785493	-9.389204348	-2.048105237	-2.337623516
4.2	-9.126164277	-8.438806107	-7.15156662	-5.316828738	-9.168176689	-6.13721762	-1.514971299	-4.525685642	-7.914717667	-2.386150245	-4.467474464	-5.291345033
4.3	-9.71267421	-4.009003149	-5.956772141	-0.699111012	-4.247449705	-8.155813604	-9.395797651	-5.819586351	-4.920350513	-0.392635348	-0.995383217	-2.750417949
4.4	-1.495338996	-6.303963176	-0.98771447	-8.44379777	-10.08341587	-5.612627649	-3.930336593	-1.883992289	-3.42972999	-5.277369595	-9.859462144	-1.764646893
4.5	-1.524772149	-4.223150172	-2.889967383	-10.14558697	-2.666260082	-8.799005025	-7.954963651	-1.399345608	-1.649890571	-3.675100225	-8.62832163	-10.40438561
4.6	-1.726008288	-4.448428283	-5.642482721	-7.111395112	-10.03468806	-3.511302532	-4.987025749	-6.79549248	-6.478682997	-8.994625606	-7.713847322	-10.05082737
4.7	-5.264558484	-10.18874101	-6.662992555	-8.723122944	-4.848671606	-6.104263996	-0.632556026	-2.296822212	-3.317909921	-2.448838705	-8.040791166	-7.575052515
4.8	-8.452409789	-7.984190329	-3.30355683	-8.253552781	-4.60834892	-1.271202296	-5.56047909	-1.43317602	-9.207860111	-1.485644008	-0.365103241	-3.230881793
4.9	-5.470172833	-4.548084474	-5.90727309	-8.926207913	-9.094071866	-4.823433999	-4.783901928	-2.449009988	-2.807692987	-6.521338149	-0.808162194	-6.588446217
5	-6.018159779	-10.19556007	-4.621098958	-10.48481046	-8.992355397	-2.465457658	-7.258678578	-1.669862478	-10.44125946	-6.821598916	-8.783700447	-1.898735997
5.1	-5.141587874	-8.220949753	-9.851850843	-5.288357265	-5.172173464	-9.461042683	-8.033636684	-2.910061694	-9.410588389	-10.11866371	-4.775439647	-0.658220464
5.2	-5.728875124	-6.547290339	-8.559428488	-6.528834622	-7.943183374	-7.019594911	-3.44331154	-7.198560871	-0.579310986	-9.094302674	-7.954872362	-6.527061109
5.3	-1.477296728	-5.876897298	-8.094758586	-7.444838044	-7.43389167	-8.464343439	-4.550327692	-1.251093202	-8.178086272	-0.053652156	-6.293781406	-6.581448401
5.4	-4.837720777	-0.218084074	-2.987492494	-4.49005264	-4.550396595	-9.042589216	-5.158582828	-3.718117849	-8.362375404	-3.052367643	-0.917194717	-5.524305075
5.5	-6.260434686	-9.463818751	-6.462210731	-5.592704136	-2.470524759	-9.882916265	-8.477794665	-0.09940937	-2.797326866	-1.6230208	-5.064034544	-1.940639222
5.6	-10.58695191	-1.648234399	-1.0677565	-7.099312134	-1.171271844	-1.486464097	-8.955691573	-10.70012464	-5.158486947	-0.64251898	-0.130018789	-2.723463395
5.7	-0.388821034	-4.784160765	-10.28927618	-8.264572994	-6.739447403	-9.215464311	-5.294209118	-5.464955491	-3.599329144	-5.865594312	-1.335304673	-7.113393496
5.8	-10.06961868	-8.516855547	-6.546373805	-10.45228115	-2.209869312	-4.57105211	-9.62604442	-9.309714694	-7.824558159	-3.061016011	-4.578724379	-2.524301954
5.9	-2.691317484	-11.06369976	-0.631448863	-10.13678934	-10.86742903	-1.966190036	-6.774250913	-7.008673512	-2.32524292	-2.5328846	-2.623558785	-10.05853076
6	-6.224957751	-1.251788784	-5.454073404	-6.821623373	-2.994771939	-10.5946947	-6.376104111	-4.294089139	-8.390833875	-2.373832047	-4.493898611	-1.765542693
6.1	-1.535532766	-10.92162802	-0.323104602	-0.140612241	-9.24187748	-9.353194181	-6.725869441	-4.991817337	-10.8260824	-4.277381709	-2.346161856	-10.15349447
6.2	-1.085496026	-10.42917596	-10.50736188	-6.751047108	-3.37547755	-3.639870953	-0.41952702	-4.041890023	-1.671917611	-6.147007085	-5.76821614	-4.521416453
6.3	-7.69764331	-0.899161895	-2.317452605	-0.572552957	-1.50270713	-7.104217622	-10.93679176	-3.03791747	-1.17604648	-2.902502886	-6.827319938	-0.5127116
6.4	-2.312939548	-3.533128848	-4.242090489	-4.698753491	-9.437767756	-0.905709263	-1.764483879	-10.508041	-10.04191802	-9.512809458	-10.70754653	-8.916912781
6.5	-4.677659461	-10.06161776	-1.490530355	-6.711598095	-3.257269961	-10.47887124	-5.939420651	-5.19239139	-3.533953252	-6.065687448	-5.946473737	-2.271775417
6.6	-4.133710414	-6.798282565	-8.267849065	-5.312846509	-8.992242662	-5.942545577	-4.841828356	-3.193274963	-1.395098855	-6.220223102	-4.273367335	-2.135133161
6.7	-8.481122275	-7.98893145	-4.190663481	-10.47733153	-1.566771862	-6.149030559	-10.00684832	-9.266516509	-4.579605111	-8.921247286	-4.397829582	-3.574168833
6.8	-0.108425328	-10.25327664	-4.981565934	-5.54515815	-2.313209364	-10.23971243	-10.65455052	-10.25879555	-3.487560708	-9.781420033	-5.86075396	-4.84973926
6.9	-10.02514971	-0.236923707	-1.234550612	-2.553583082	-0.733095808	-1.165455449	-10.29724794	-9.369027399	-5.944594413	-2.704329933	-6.956240939	-7.805621756
7	-0.121230393	-2.253663616	-9.855343283	-4.396028536	-8.049073444	-7.188453356	-10.0269861	-5.5881845	-1.809318089	-9.919688277	-0.269633225	-2.005127832
7.1	-9.019952942	-3.338924427	-4.30140924	-6.773320016	-4.723259462	-6.880740781	-4.251936519	-4.066332484	-8.083566108	-4.887060475	-4.089971911	-0.291524121
7.2	-0.495313213	-0.921071974	-6.244238465	-10.24147461	-10.13624682	-0.139785918	-3.784922757	-2.779081349	-10.70844432	-3.515291238	-10.50595786	-7.691821338
7.3	-0.412397208	-0.315075342	-9.976311175	-6.743942078	-4.732875711	-10.51606953	-4.394506884	-10.0168885	-7.067897747	-6.026161402	-5.797385185	-2.923084345
7.4	-1.844852893	-1.951209104	-6.963175052	-10.20216561	-1.35330772	-0.022329759	-0.692699309	-1.632251553	-7.752932124	-2.554969975	-0.404344233	-2.61229732
7.5	-9.270795352	-8.589472631	-7.852716282	-8.3665091	-0.333632527	-11.1350425	-2.885779688	-8.506506214	-9.350979133	-6.126891288	-5.995576402	-0.517394852
7.6	-7.119256828	-1.077466265	-11.19608787	-0.810291075	-8.814606957	-0.142703365	-0.801920403	-7.684631796	-7.449151511	-3.844782728	-6.992582	-5.907168276
7.7	-7.846861415	-1.069193091	-8.755003449	-0.204110348	-6.846365168	-1.795515585	-8.988549099	-2.989423534	-8.760993711	-8.517702075	-7.532085104	-4.594298161
7.8	-3.030282402	-0.607687682	-0.999642062	-4.080030319	-9.141631314	-10.82313736	-5.798707791	-4.448495809	-3.767820239	-10.08259445	-7.66620821	-4.257257764
7.9	-2.820806394	-6.641740062	-5.912762082	-10.82621787	-9.236774207	-7.759337156	-5.055823911	-3.35572822	-0.237586328	-2.243794153	-9.954930095	-3.087615123
8	-4.650296771	-8.921973322	-6.640654029	-1.300157091	-3.40616746	-8.152157456	-0.960111426	-8.63594455	-2.187456358	-10.56587564	-3.784959136	-2.891226807
8.1	-1.975555734	-9.087829019	-2.296518327	-9.129323499	-1.059976026	-5.98372418	-1.524910555	-1.186772378	-2.767348648	-1.717553875	-8.108714565	-3.8217109
8.2	-4.147966961	-0.270435779	-7.81051547	-9.334481445	-4.591536187	-8.377259892	-2.069707251	-9.938955151	-10.00543012	-8.251202606	-7.742957411	-0.395947561
8.3	-3.190622121	-3.416984428	-5.177804812	-7.00400519	-10.92964035	-6.236704045	-7.073620943	-6.527485867	0.085738862	-6.626613622	-6.583183431	-1.990563736
8.4	-1.464290844	-8.690971052	-1.292097677	-6.772438001	-8.89197333	-7.069419521	-8.903353159	-5.078434949	-2.603555454	-10.04618138	-0.580678304	-2.676268604
8.5	-10.7492891	-9.51002483	-5.563965408	-7.608395992	-1.099570344	-4.875353616	-7.17728304	-2.825687911	-8.345260583	-1.429580355	-5.897312456	-3.826825724
8.6	-2.732239889	-10.09596068	-2.528148405	-0.040453613	-7.598251938	-4.547198486	-8.751794048	-6.713330794	-1.49842975	-9.977652777	-2.649321307	-9.683834939
8.7	-6.741399639	-1.992661172	-3.584774463	-2.354399528	-8.704565741	-5.445858084	-1.410452961	-8.121908106	-4.282952168	-8.755027291	-4.014005581	-7.555678713
8.8	-8.858353226	-2.044685689	-1.174471641	-1.927269468	-1.854964017	-4.257265116	-7.195177582	-3.431580022	-10.66051459	-10.87700493	-4.874038312	-1.59472565
8.9	-5.170625511	-5.748379303	-5.751386592	-3.983216495	-5.324458904	-10.3734436	-3.322777371	-10.96567727	-6.589482353	-5.037529449	-0.507222152	-7.212811806
9	-11.2294754	-1.925691111	-8.546400921	-10.71307704	-10.66741914	-8.342332045	-0.630525278	-3.742282318	-3.540330236	-6.273136615	-1.637536361	-5.253180718
9.1	-6.145096813	-4.863424748	-0.946879288	-7.256399192	-2.864995254	-5.457533497	-7.290230299	-6.446775331	-3.320395185	-11.08093463	-2.908806192	-5.04833338
9.2	-7.238915296	-0.112526661	-10.49231466	-0.210784853	-0.763693043	-8.276283325	-5.56700706	-4.753841703	-10.39673513	-4.806905243	-10.39744508	-2.957625828
9.3	-8.28445645	-2.454404631	-6.550138981	-5.038926686	-10.55475155	-3.16204683	-9.475715548	-7.716842193	-3.394135229	-4.73884661	-10.55418054	-10.52298396
9.4	-8.778637354	-3.68664284	-0.4348978	-2.680077958	-0.795016965	-11.01464717	-8.796446037	-10.47852143	-8.235076393	-10.64314487	-2.905286971	-10.35429125
9.5	-3.16689186	-10.62522547	-0.716957978	-4.121313546	-6.394729992	-5.414115958	-6.653267275	-0.59189412	-0.419415256	-1.438915619	0.119194545	-2.591484531
9.6	-3.963730297	-5.355649311	-0.212749367	-9.999919575	-6.70770075	-3.223299619	-2.039077909	-1.829820823	-10.74631194	-7.390960534	-9.728778418	-10.8070293
9.7	-5.48620333	-10.22396387	-1.053683139	-8.64274001	-4.393169934	-1.863376228	-8.092936565	-2.28343906	-2.690274809	-6.077345004	-6.59444007	-8.330813129
9.8	-10.487648	-7.659322642	-6.40446624	-4.007662791	-5.606665562	-2.124559755	-1.171174133	-6.295903269	-1.591320642	-5.499126287	-9.059697095	-1.818616247
9.9	-3.841246827	-10.45014069	-2.48108734	-5.346944753	-0.786071193	-5.609137635	-1.943739308	-10.27486065	-4.88384431	-0.337077617	-5.600422295	-3.561089879
10	-4.822805294	-3.492946001	-11.14282512	-5.585377422	-9.233136124	-4.13195441	-5.508309867	-2.06269775	-10.36012351	-5.694779729	-1.55391003	-7.247013862
10.1	-2.672386154	-9.283533406	-11.15005861	-8.416188267	-0.87389585	-7.735549946	-2.039481282	-2.532726816	-9.725118431	-8.324280332	-4.915896316	-1.876400482
10.2	-9.181945786	-10.58074199	-2.171434074	-5.017507766	-7.569026232	-7.349637376	-2.350689931	-10.92477903	-4.214247293	-7.424889917	-9.129394854	-4.21175651
10.3	-1.077158175	-0.89188783	-3.446385986	-3.939202328	-10.20672943	-3.456537051	-8.743736898	-8.507515705	-5.897258123	-5.681122472	0.095609105	-7.872733813
10.4	-3.593962293	-2.426875691	-8.002512174	-7.226068454	-5.047329847	-8.971225555	-9.938641858	-3.014175166	-11.00977865	-4.957447316	-8.505117249	-2.274331818
10.5	-8.823567525	-2.683311817	-1.643623366	-5.157191783	-5.291564262	-0.456721892	-1.649639913	-0.662241866	-9.317655616	-9.659766152	-4.146874626	-0.884344571
10.6	-6.94671571	-2.176142089	-5.617870555	-10.12218846	-7.198586071	-9.040125349	-1.88222146	-0.824837337	-4.922147391	-5.2681765	-2.193641854	0.108072241
10.7	-6.8917932	-8.678513157	-6.85573308	-3.305028908	-6.548921009	-2.747907897	0.013259657	-5.797946769	-3.83673939	-0.766116335	-6.241500921	-2.991884662
10.8	-6.755778376	-4.366116936	-1.409723377	-9.831708914	-0.990409031	-9.114852164	-2.321785876	-9.41736791	-9.959634823	-10.53557986	-7.356915735	-8.395322859
10.9	-7.788647232	-7.472438333	-4.682202419	-4.02903188	-3.065358226	-8.844637919	-9.846135038	-0.741091277	-4.238884988	-10.00253182	-7.688284796	-10.70097391
11	-4.916654148	-2.805898828	-1.853371854	-9.065875501	-8.573568959	-9.353263575	-8.610133268	-9.621254229	-6.673279467	-9.757941204	-4.977498977	-4.978062448
11.1	-4.401679905	-6.733391773	-3.452820309	-1.131378999	-6.088909304	-7.262451739	-8.195811662	-6.721755793	-6.743017331	-3.080268795	-4.517237317	-10.72167417
11.2	-0.15580718	-9.528926113	-9.003766508	-6.663262701	-6.728675959	-7.299694149	-2.096266479	-4.507920143	-5.672161548	-1.942303428	-4.85152203	-6.327436197
11.3	-8.801309387	-6.245080148	-7.298868087	-11.00317873	-8.747817565	-5.883469018	-7.074806734	-4.892424841	-5.855944887	-10.27567782	-2.754934409	-9.0712938
11.4	-6.249980078	-5.973309656	-0.166581695	-1.48402633	-4.158383864	-2.140386284	-10.03550052	-4.022786939	-8.845019479	-4.560187209	-0.454481401	-4.886419699
11.5	-2.00022976	-10.09184379	-1.744631908	-10.95320968	-9.697410258	-6.698391219	-3.844048363	-3.077421744	-8.037964166	-9.651129748	-2.803541859	-10.29855689
11.6	-1.351014872	-2.487567339	-10.22565942	-8.269648832	-4.936968165	-6.828361155	-10.68978623	-7.935127714	-8.957680443	-8.777978071	-4.902611308	-6.696357701
11.7	-3.057007779	-6.93302515	-5.756068395	-2.878360483	-9.943705358	-4.68190267	-0.025281322	-2.256197595	-2.245810992	-0.749904868	-9.349196502	-10.85655144
11.8	-6.478003289	-10.81199344	-2.068894415	-9.458118498	-1.756389745	-3.660924703	-10.81642823	-10.91644233	0.014534376	-10.81798391	-2.034176886	-2.290136317
11.9	-0.542714118	-4.748303437	-1.603687159	-9.914146862	-5.461500383	-8.932355893	-3.194050121	-3.149127894	-0.402028718	-10.13639267	-0.139455087	-2.210078509
12	-11.16953853	-3.976823814	-5.226187938	-7.995118665	-3.70520039	-2.816682769	-5.681072188	-6.541661263	-2.82944932	-0.528860453	-0.647331545	-6.888457711
12.1	-1.874913457	-8.49130982	-0.423663793	-2.410477404	-3.599888156	-0.869888385	-4.221976939	-7.528800995	-8.249198605	-0.212024229	-8.539714715	-2.608358104
12.2	-0.326081772	-10.15532013	-3.340548896	-6.062142059	-8.239678336	-7.366704038	-8.653095726	-6.627041843	-7.91361528	-9.143269915	-0.274746264	-3.871227877
12.3	-8.550223218	-5.78345805	-7.445142062	-3.835751374	-5.833008444	-9.958285591	-10.5068249	-4.407539684	-6.347712594	-3.474356066	-9.178255911	-0.210523933
12.4	-7.353218832	-4.248368346	-0.538987238	-6.522502475	-4.987747766	-7.150699056	-2.733286064	-4.84678813	-9.330081016	-9.881409209	-8.984578036	-5.095020908
12.5	-0.632310568	-7.529380761	-6.559757839	-6.556046825	-8.456009879	-3.14320912	-8.471836544	-2.127957115	-0.680716194	-6.252491635	-6.385359012	-6.589283294
12.6	-6.740524323	-9.970932802	-4.562967925	-4.910140452	-6.852763099	-4.745604451	-6.694269822	-5.574345957	-3.924824231	-6.368162549	-10.19758523	-0.853461861
12.7	-10.08961498	-3.176547176	-4.554068399	-8.914057064	-1.205159146	-6.076698691	-8.972413127	-4.15533747	-2.522268697	-2.384149345	-9.331222088	-2.592673549
12.8	-7.266684962	-5.200884951	-7.392861246	-6.34677124	-7.036085434	-4.956017502	-2.919379097	-4.083261538	-4.368891154	-6.676334812	-2.565840204	-9.199653554
12.9	-6.880403212	-1.606110536	-3.183835104	-3.549860908	-5.650431484	-2.26028677	-8.502685734	-9.048510948	-7.447901456	-6.32190269	-5.237347682	-3.84873053
13	-6.868886239	-0.378406222	-8.837352326	-1.172014091	-5.470342009	-10.06513179	-5.017453218	-4.399181797	-10.64818183	-3.804763777	-1.38664094	-2.041151031
13.1	-4.712715961	-2.366167644	-5.439437062	-1.364141302	-5.190113179	-2.313311655	-7.401617581	-3.038793792	-10.94721892	-7.9683339	-4.825451423	-2.137507318
13.2	-3.151013664	-2.42603598	-5.490708825	-3.227585491	-6.930838817	-8.099352302	-6.241301425	-6.75702773	-1.558560135	-5.166242384	-9.2813666	-2.224007113
13.3	-2.47392333	-5.909489449	-1.917325807	-1.289126125	-5.166596829	-0.119425706	-5.015115961	-1.53091923	-10.23119086	-4.529430188	-8.211501774	-3.089992193
13.4	-7.481382874	-4.880533565	-10.56797379	-3.387034919	-0.890828599	-9.422491673	-7.149092745	-1.113859456	-6.942785745	-8.600166741	-7.518610235	-6.507971686
13.5	-3.70002905	-9.443548206	-2.772708623	-9.552139089	-3.10109434	-0.075683788	-10.14906745	-4.449471596	-10.53287143	-9.765731499	-10.86352542	-7.433753191
13.6	-1.629801965	-2.906283455	-8.520609171	-3.117513803	-5.098541652	-5.578065048	-1.415931238	-6.287048785	-7.35954694	-6.177033839	-10.57986208	-2.466877561
13.7	-2.815619181	-10.65939042	-1.708204051	-2.253684573	-7.184220897	-8.94922186	-7.940074041	-7.206675497	-2.084808987	-9.412340522	-2.089042739	0.144470819
13.8	-2.492176888	-1.733252349	-7.314657275	-0.482831132	-5.443908906	-0.022075233	-9.192207351	-6.695952937	-9.858165091	-5.974466342	-7.405566318	-3.57904407
13.9	-2.993918982	-0.575873228	-4.451933084	-8.913989991	-10.76884018	0.011665923	-2.421562599	-6.685421497	-3.663007493	-9.459428515	-8.85761622	-10.10195373
14	-1.705107821	-8.797156689	-5.661442754	-6.806902834	-10.36061113	-6.139216702	-8.442122082	-1.656967207	-9.613969232	-7.757835621	-10.28268333	-2.455479657
14.1	-7.17884461	-11.07338513	-1.54750012	-3.42648863	-0.211672596	-3.045264529	-10.74424615	-2.016695751	-9.239289659	-3.730791717	-5.805648608	-10.95173057
14.2	-6.746157632	-3.282194495	-6.69266594	-7.735907134	-7.964433375	-10.61363105	-2.560630107	-1.023586067	-1.480093708	-10.88292127	-9.817039119	-10.22302357
14.3	-6.539541794	-1.068726205	-10.51775189	-2.84504919	-8.006054498	-3.303248681	-2.989263129	-7.135571684	-7.799163135	-3.48760795	-9.489910481	-9.626005892
14.4	-0.728742536	-0.087687112	-5.739735311	-5.775559064	-4.996386373	-7.911783164	-4.357338629	-3.700853582	-7.426605877	-3.43918266	-10.76356206	-9.406867149
14.5	-7.88167644	-7.787576094	-6.538705762	-7.608600673	-6.574228578	-8.132296567	-7.191002138	-10.99072561	-4.001180203	-1.29984335	-0.790907671	-5.065880314
14.6	-7.911912616	-8.5495203	-2.791476659	-0.443380226	0.000347398	-1.187333533	-8.271058954	-5.939007134	-9.82477338	-1.925237429	-0.941677835	-9.85332739
14.7	-8.148861248	-10.07279524	-2.862938859	-2.779683377	-3.706738409	-9.451363706	-1.681968074	-7.488995359	-8.456168583	-4.985582301	-6.301305937	-10.24384376
14.8	-2.669869304	-1.088260798	-7.008885627	-3.132617699	-4.061068857	-8.871212787	-10.26458897	-2.375536321	-3.818793253	-10.90064782	-0.867323245	-3.809031647
14.9	-3.985637173	-1.444010195	-9.651171845	-2.129588444	-0.662738426	-2.847274765	-2.483267863	-7.249076627	-9.079901864	-3.075094158	-0.235534575	-0.040831953
15	-3.478335495	-5.583574068	-11.01674066	-8.149890409	-4.945790949	-2.279304092	-4.184648586	-7.066090668	-2.620849514	-3.686622025	-3.340110475	-9.26500608
15.1	-7.940353133	-0.564831672	-6.585897764	-0.796368144	-4.832508652	-5.930898748	-6.989656391	-5.43200684	3.628051026	-0.722867033	4.546373226	3.390492427
15.2	-2.951912974	-2.39449152	-7.401027422	-10.42176435	-9.092318708	-1.312203259	5.230613949	7.749135975	7.629940907	9.963993644	6.272651604	15.18293285
15.3	-4.672373071	-6.407191392	-1.572085842	-6.582420972	-4.889668123	-6.551073442	-2.98184838	10.90164292	8.180216119	17.63411977	16.54010966	25.96578081
15.4	-3.722521941	-10.37538842	-4.507801224	-8.658723741	-9.240510876	-5.299333015	4.468375154	12.5417275	21.72243389	25.51768561	27.46178101	25.42149346
15.5	-0.101996159	-1.325243799	-5.980252452	-0.243747186	-6.091058975	-3.717408402	10.4547375	17.84675294	25.37136392	27.43140183	33.61425657	40.54622869
15.6	-2.410198092	-2.477433145	-7.274923278	-4.600681078	0.49771162	-0.17122016	10.86411052	23.58330498	23.16246473	29.15211836	38.12064984	48.30614405
15.7	-7.381363023	-9.513444601	-8.291304961	-6.728381253	-5.35221597	0.918198661	9.678112493	17.52343448	36.06837561	43.51055982	43.91331906	48.44228493
15.8	-7.87373705	-2.445155733	-1.977907192	-7.888763278	0.235005202	1.071246575	10.70678053	25.44366983	38.12962901	45.10289949	47.87807841	59.10653296
15.9	-2.010273162	0.060066754	-7.241299521	-5.790903405	-1.110010144	6.255887258	13.49201427	30.17480155	35.95604636	45.92789614	56.24204057	61.41588928
